subj_code,bin,type,prompt,category,category_type,uuid,correct_res,incorrect_res,response
A1JCRM4FEUV2VQ,3,retest,Ali is facing BLANK Milwaukee. Ali turns 180 degrees. Ali is facing towards Milwaukee.,egocentric_distant,egocentric_distant_context,d18aa318-48f9-40be-b322-d4fcddd58fba,away from,towards,1
A1JCRM4FEUV2VQ,3,retest,The empty glass is on the table. Ali fills the BLANK halfway. The glass is dry.,state_nonfollows,state_nonfollows_context,e65ff7c3-4d74-494c-974e-af6694c8dbac,sink,glass,0
A1JCRM4FEUV2VQ,3,retest,The empty glass is on the table. Ali fills the BLANK halfway. The glass is dry.,state_nonfollows,state_nonfollows_context,e65ff7c3-4d74-494c-974e-af6694c8dbac,sink,glass,0
A1VFSNVFK883XU,1,retest,Ali is behind the painting. Ali turns around. Ali is BLANK the painting.,egocentric_near,egocentric_near_target,07167d4f-80b9-4acc-9071-2c51b88df677,behind,in front of,0
A1VFSNVFK883XU,1,retest,The painting is to Ali's right. The painting is moved right. The painting is to Ali's BLANK.,egocentric_near,egocentric_near_target,4e1e4c8f-de93-44b5-a196-29575450bd42,right,left,0
A1VFSNVFK883XU,1,retest,The ice cube and the banana are in the fridge. Ali takes the BLANK out of the fridge. The ice cube doesn't melt.,state_nonfollows,state_nonfollows_context,0ce85161-2bb7-40b9-a0d6-bca40c92c702,banana,ice cube,0
A1VFSNVFK883XU,1,retest,The glass and the cup are on the table. Ali pushes the BLANK off the table. The glass doesn't break.,state_nonfollows,state_nonfollows_context,327243ab-ecb2-459c-a9bf-867dfb152071,cup,glass,0
A1VFSNVFK883XU,1,retest,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind,0
A1VFSNVFK883XU,1,retest,Ali is BLANK. Ali turns around. Ali is in front of the statue.,action_nonfollows,action_nonfollows_context,0e147806-b88f-428d-a3c1-7bfa2651c6ad,in front of the statue,behind the statue,0
A1VFSNVFK883XU,1,retest,The ball is BLANK the box. Ali pushes the ball forward. The ball is under the box.,action_nonfollows,action_nonfollows_context,2fcd18a5-4fe9-43af-be73-b08c8a69be3e,under,above,0
A1VFSNVFK883XU,1,retest,Chicago is behind Ali. Ali turns right. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,208eaa12-f841-4068-b70e-a7c8edee31db,right of,left of,0
A1VFSNVFK883XU,1,retest,The book is on the table. Ali moves the table. The book BLANK.,action_follows,action_follows_target,0c7ff743-0286-4cb6-9639-4edb16b4b26d,moves,doesn't move,1
A1VFSNVFK883XU,1,retest,Ali is facing away from Chicago. Ali turns around. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,49a33aab-df02-4990-beab-2a4f987d1064,in front of,behind,1
A1VFSNVFK883XU,1,retest,The ball is five feet from the box. Ali moves the box. The ball BLANK.,action_nonfollows,action_nonfollows_target,1fe70ed2-c4f2-46e8-a4ee-b795969fe940,doesn't move,moves,1
A1VFSNVFK883XU,1,retest,Ali is facing BLANK Chicago. Ali turns left. Chicago is right of Ali.,egocentric_distant,egocentric_distant_context,431ac862-808b-48ca-8cc9-9227e24661e4,towards,away from,0
A1VFSNVFK883XU,1,retest,Ali is facing away from Chicago. Ali turns left. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,3324abf7-6438-42bf-b7c2-6d54a58c5647,left of,right of,1
A1VFSNVFK883XU,1,retest,Ali is BLANK the wagon. Ali pushes on the wagon. The wagon moves.,action_follows,action_follows_context,1f747dd7-a364-472a-9024-76517340aef3,behind,in front of,1
A1VFSNVFK883XU,1,retest,Ali is BLANK painting. Ali turns around. Ali is behind the painting.,egocentric_near,egocentric_near_context,609267cd-7803-4f08-abfe-40ef7cec461e,behind,in front of,0
A1VFSNVFK883XU,1,retest,The painting is BLANK Ali. Ali turns around. The painting is left of Ali.,egocentric_near,egocentric_near_context,6074e27e-d929-4b07-bc4d-252c7bcb463e,right of,left of,1
A1VFSNVFK883XU,1,retest,The painting is BLANK Ali. Ali turns right. The painting is right of Ali.,egocentric_near,egocentric_near_context,42d93d82-da95-4c5e-96d3-8d266440c4ec,behind,in front of,0
A1VFSNVFK883XU,1,retest,The wagon is on the BLANK of the hill. Ali pushes the wagon. The wagon rolls.,action_follows,action_follows_context,17ed0db8-8e47-4da7-90ae-84dfc07af787,top,bottom,1
A1VFSNVFK883XU,1,retest,The box is in the bin. Ali moves the box. The bin BLANK.,action_nonfollows,action_nonfollows_target,1637e508-3609-4421-8dd2-303fb71ebad9,doesn't move,moves,0
A1VFSNVFK883XU,1,retest,The glass is on the floor. Ali bumps the table. The glass BLANK.,state_nonfollows,state_nonfollows_target,3482eb06-22b4-455d-819d-a4e799a6647f,doesn't break,breaks,0
A1VFSNVFK883XU,1,retest,The painting is BLANK of Ali. Ali turns left. The painting is right of Ali.,egocentric_near,egocentric_near_context,16e1a569-1ad9-4b0c-92b0-feb6df7b5b27,in front of,behind,1
A1VFSNVFK883XU,1,retest,The box is close to Ali. Ali throws the ball. The box is BLANK Ali.,action_nonfollows,action_nonfollows_target,0ebece86-74c2-44ea-9ef0-8d75a45ba56b,close to,far from,1
A1VFSNVFK883XU,1,retest,The box is floating in the water. Ali puts a tennis ball in the box. The box BLANK.,action_nonfollows,action_nonfollows_target,5edcc89e-d5f6-4ac5-9f05-376d77f2b2d4,floats,sinks,1
A1VFSNVFK883XU,1,retest,Ali is BLANK the wagon. Ali pulls on the wagon. The wagon doesn't move.,action_nonfollows,action_nonfollows_context,55764064-722f-49d8-98a5-2e2d84e42d64,in,outside,0
A1VFSNVFK883XU,1,retest,The painting is BLANK Ali. Ali turns left. The painting is left of Ali.,egocentric_near,egocentric_near_context,6889b667-4845-4fa2-9b38-2000f907b9e2,behind,in front of,0
A1VFSNVFK883XU,1,retest,Chicago is to Ali's BLANK. Ali turns left. Ali is facing towards Chicago.,egocentric_distant,egocentric_distant_context,0750fd63-cf47-440e-b7a4-8a5f610d3264,left,right,0
A1VFSNVFK883XU,1,retest,The glass is on the table. Ali fills the glass halfway. The table is BLANK.,state_nonfollows,state_nonfollows_target,0ab9f4a8-59f3-4c71-975a-36627213f744,dry,wet,0
A1VFSNVFK883XU,1,retest,The ball is BLANK the box. The ball moves right. The ball is lower than the box.,action_nonfollows,action_nonfollows_context,4db85fa9-8307-4315-983c-1da01ebcfdf3,under,above,0
A1VFSNVFK883XU,1,retest,The painting is behind Ali. Ali turns left. The painting is BLANK Ali.,egocentric_near,egocentric_near_target,59fc66d4-3afa-42da-a45d-f73f7a531076,left of,right of,0
A1VFSNVFK883XU,1,retest,The painting is to Ali's left. The painting is moved left. The painting is to Ali's BLANK.,egocentric_near,egocentric_near_target,33d5f7dc-85a0-4c33-ad94-ea5d1e85864b,right,left,1
A1VFSNVFK883XU,1,retest,The seesaw is balanced. Ali tilts the BLANK side of the seesaw. The left side goes up.,action_follows,action_follows_context,3853bb96-81c1-470b-b9d5-b17b811bf101,right,left,1
A1VFSNVFK883XU,1,retest,Ali is behind the statue. Ali turns around. Ali is BLANK.,action_nonfollows,action_nonfollows_target,609276f4-276d-4b83-a87e-279b606bcaec,behind the statue,in front of the statue,0
A1VFSNVFK883XU,1,retest,Ali is behind the painting. Ali turns around. Ali is BLANK the painting.,egocentric_near,egocentric_near_target,07167d4f-80b9-4acc-9071-2c51b88df677,behind,in front of,0
A1VFSNVFK883XU,1,retest,Ali is behind the painting. Ali turns around. Ali is BLANK the painting.,egocentric_near,egocentric_near_target,07167d4f-80b9-4acc-9071-2c51b88df677,behind,in front of,0
A1VFSNVFK883XU,1,retest,The painting is to Ali's right. The painting is moved right. The painting is to Ali's BLANK.,egocentric_near,egocentric_near_target,4e1e4c8f-de93-44b5-a196-29575450bd42,right,left,0
A1VFSNVFK883XU,1,retest,The painting is to Ali's right. The painting is moved right. The painting is to Ali's BLANK.,egocentric_near,egocentric_near_target,4e1e4c8f-de93-44b5-a196-29575450bd42,right,left,0
A1VFSNVFK883XU,1,retest,The ice cube and the banana are in the fridge. Ali takes the BLANK out of the fridge. The ice cube doesn't melt.,state_nonfollows,state_nonfollows_context,0ce85161-2bb7-40b9-a0d6-bca40c92c702,banana,ice cube,1
A1VFSNVFK883XU,1,retest,The ice cube and the banana are in the fridge. Ali takes the BLANK out of the fridge. The ice cube doesn't melt.,state_nonfollows,state_nonfollows_context,0ce85161-2bb7-40b9-a0d6-bca40c92c702,banana,ice cube,1
A1VFSNVFK883XU,1,retest,The glass and the cup are on the table. Ali pushes the BLANK off the table. The glass doesn't break.,state_nonfollows,state_nonfollows_context,327243ab-ecb2-459c-a9bf-867dfb152071,cup,glass,1
A1VFSNVFK883XU,1,retest,The glass and the cup are on the table. Ali pushes the BLANK off the table. The glass doesn't break.,state_nonfollows,state_nonfollows_context,327243ab-ecb2-459c-a9bf-867dfb152071,cup,glass,1
A1VFSNVFK883XU,1,retest,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind,1
A1VFSNVFK883XU,1,retest,Chicago is BLANK Ali. Ali turns right. Chicago is left of Ali.,egocentric_distant,egocentric_distant_context,247fc701-a50f-47a4-b9ce-26e0e37764e8,in front of,behind,1
A1VFSNVFK883XU,1,retest,Ali is BLANK. Ali turns around. Ali is in front of the statue.,action_nonfollows,action_nonfollows_context,0e147806-b88f-428d-a3c1-7bfa2651c6ad,in front of the statue,behind the statue,1
A1VFSNVFK883XU,1,retest,Ali is BLANK. Ali turns around. Ali is in front of the statue.,action_nonfollows,action_nonfollows_context,0e147806-b88f-428d-a3c1-7bfa2651c6ad,in front of the statue,behind the statue,1
A1VFSNVFK883XU,1,retest,The ball is BLANK the box. Ali pushes the ball forward. The ball is under the box.,action_nonfollows,action_nonfollows_context,2fcd18a5-4fe9-43af-be73-b08c8a69be3e,under,above,0
A1VFSNVFK883XU,1,retest,The ball is BLANK the box. Ali pushes the ball forward. The ball is under the box.,action_nonfollows,action_nonfollows_context,2fcd18a5-4fe9-43af-be73-b08c8a69be3e,under,above,0
A1VFSNVFK883XU,1,retest,Chicago is behind Ali. Ali turns right. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,208eaa12-f841-4068-b70e-a7c8edee31db,right of,left of,0
A1VFSNVFK883XU,1,retest,Chicago is behind Ali. Ali turns right. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,208eaa12-f841-4068-b70e-a7c8edee31db,right of,left of,0
A1VFSNVFK883XU,1,retest,The book is on the table. Ali moves the table. The book BLANK.,action_follows,action_follows_target,0c7ff743-0286-4cb6-9639-4edb16b4b26d,moves,doesn't move,1
A1VFSNVFK883XU,1,retest,The book is on the table. Ali moves the table. The book BLANK.,action_follows,action_follows_target,0c7ff743-0286-4cb6-9639-4edb16b4b26d,moves,doesn't move,1
A1VFSNVFK883XU,1,retest,Ali is facing away from Chicago. Ali turns around. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,49a33aab-df02-4990-beab-2a4f987d1064,in front of,behind,1
A1VFSNVFK883XU,1,retest,Ali is facing away from Chicago. Ali turns around. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,49a33aab-df02-4990-beab-2a4f987d1064,in front of,behind,1
A1VFSNVFK883XU,1,retest,The ball is five feet from the box. Ali moves the box. The ball BLANK.,action_nonfollows,action_nonfollows_target,1fe70ed2-c4f2-46e8-a4ee-b795969fe940,doesn't move,moves,1
A1VFSNVFK883XU,1,retest,The ball is five feet from the box. Ali moves the box. The ball BLANK.,action_nonfollows,action_nonfollows_target,1fe70ed2-c4f2-46e8-a4ee-b795969fe940,doesn't move,moves,1
A1VFSNVFK883XU,1,retest,Ali is facing BLANK Chicago. Ali turns left. Chicago is right of Ali.,egocentric_distant,egocentric_distant_context,431ac862-808b-48ca-8cc9-9227e24661e4,towards,away from,0
A1VFSNVFK883XU,1,retest,Ali is facing BLANK Chicago. Ali turns left. Chicago is right of Ali.,egocentric_distant,egocentric_distant_context,431ac862-808b-48ca-8cc9-9227e24661e4,towards,away from,0
A1VFSNVFK883XU,1,retest,Ali is BLANK painting. Ali turns around. Ali is behind the painting.,egocentric_near,egocentric_near_context,609267cd-7803-4f08-abfe-40ef7cec461e,behind,in front of,1
A1VFSNVFK883XU,1,retest,Ali is BLANK painting. Ali turns around. Ali is behind the painting.,egocentric_near,egocentric_near_context,609267cd-7803-4f08-abfe-40ef7cec461e,behind,in front of,1
A1VFSNVFK883XU,1,retest,The painting is BLANK Ali. Ali turns right. The painting is right of Ali.,egocentric_near,egocentric_near_context,42d93d82-da95-4c5e-96d3-8d266440c4ec,behind,in front of,1
A1VFSNVFK883XU,1,retest,The painting is BLANK Ali. Ali turns right. The painting is right of Ali.,egocentric_near,egocentric_near_context,42d93d82-da95-4c5e-96d3-8d266440c4ec,behind,in front of,1
A1VFSNVFK883XU,1,retest,The box is in the bin. Ali moves the box. The bin BLANK.,action_nonfollows,action_nonfollows_target,1637e508-3609-4421-8dd2-303fb71ebad9,doesn't move,moves,0
A1VFSNVFK883XU,1,retest,The box is in the bin. Ali moves the box. The bin BLANK.,action_nonfollows,action_nonfollows_target,1637e508-3609-4421-8dd2-303fb71ebad9,doesn't move,moves,0
A1VFSNVFK883XU,1,retest,The glass is on the floor. Ali bumps the table. The glass BLANK.,state_nonfollows,state_nonfollows_target,3482eb06-22b4-455d-819d-a4e799a6647f,doesn't break,breaks,0
A1VFSNVFK883XU,1,retest,The glass is on the floor. Ali bumps the table. The glass BLANK.,state_nonfollows,state_nonfollows_target,3482eb06-22b4-455d-819d-a4e799a6647f,doesn't break,breaks,0
A1VFSNVFK883XU,1,retest,The box is close to Ali. Ali throws the ball. The box is BLANK Ali.,action_nonfollows,action_nonfollows_target,0ebece86-74c2-44ea-9ef0-8d75a45ba56b,close to,far from,1
A1VFSNVFK883XU,1,retest,The box is close to Ali. Ali throws the ball. The box is BLANK Ali.,action_nonfollows,action_nonfollows_target,0ebece86-74c2-44ea-9ef0-8d75a45ba56b,close to,far from,1
A1VFSNVFK883XU,1,retest,Ali is BLANK the wagon. Ali pulls on the wagon. The wagon doesn't move.,action_nonfollows,action_nonfollows_context,55764064-722f-49d8-98a5-2e2d84e42d64,in,outside,0
A1VFSNVFK883XU,1,retest,Ali is BLANK the wagon. Ali pulls on the wagon. The wagon doesn't move.,action_nonfollows,action_nonfollows_context,55764064-722f-49d8-98a5-2e2d84e42d64,in,outside,0
A1VFSNVFK883XU,1,retest,The painting is BLANK Ali. Ali turns left. The painting is left of Ali.,egocentric_near,egocentric_near_context,6889b667-4845-4fa2-9b38-2000f907b9e2,behind,in front of,0
A1VFSNVFK883XU,1,retest,The painting is BLANK Ali. Ali turns left. The painting is left of Ali.,egocentric_near,egocentric_near_context,6889b667-4845-4fa2-9b38-2000f907b9e2,behind,in front of,0
A1VFSNVFK883XU,1,retest,Chicago is to Ali's BLANK. Ali turns left. Ali is facing towards Chicago.,egocentric_distant,egocentric_distant_context,0750fd63-cf47-440e-b7a4-8a5f610d3264,left,right,1
A1VFSNVFK883XU,1,retest,Chicago is to Ali's BLANK. Ali turns left. Ali is facing towards Chicago.,egocentric_distant,egocentric_distant_context,0750fd63-cf47-440e-b7a4-8a5f610d3264,left,right,1
A1VFSNVFK883XU,1,retest,The glass is on the table. Ali fills the glass halfway. The table is BLANK.,state_nonfollows,state_nonfollows_target,0ab9f4a8-59f3-4c71-975a-36627213f744,dry,wet,1
A1VFSNVFK883XU,1,retest,The glass is on the table. Ali fills the glass halfway. The table is BLANK.,state_nonfollows,state_nonfollows_target,0ab9f4a8-59f3-4c71-975a-36627213f744,dry,wet,1
A1VFSNVFK883XU,1,retest,The ball is BLANK the box. The ball moves right. The ball is lower than the box.,action_nonfollows,action_nonfollows_context,4db85fa9-8307-4315-983c-1da01ebcfdf3,under,above,1
A1VFSNVFK883XU,1,retest,The ball is BLANK the box. The ball moves right. The ball is lower than the box.,action_nonfollows,action_nonfollows_context,4db85fa9-8307-4315-983c-1da01ebcfdf3,under,above,1
A1VFSNVFK883XU,1,retest,The painting is behind Ali. Ali turns left. The painting is BLANK Ali.,egocentric_near,egocentric_near_target,59fc66d4-3afa-42da-a45d-f73f7a531076,left of,right of,1
A1VFSNVFK883XU,1,retest,The painting is behind Ali. Ali turns left. The painting is BLANK Ali.,egocentric_near,egocentric_near_target,59fc66d4-3afa-42da-a45d-f73f7a531076,left of,right of,1
A1VFSNVFK883XU,1,retest,Ali is behind the statue. Ali turns around. Ali is BLANK.,action_nonfollows,action_nonfollows_target,609276f4-276d-4b83-a87e-279b606bcaec,behind the statue,in front of the statue,1
A1VFSNVFK883XU,1,retest,Ali is behind the statue. Ali turns around. Ali is BLANK.,action_nonfollows,action_nonfollows_target,609276f4-276d-4b83-a87e-279b606bcaec,behind the statue,in front of the statue,1
A224I9B6RFJZEI,2,retest,The glass is on the floor. Ali bumps the BLANK. The glass doesn't break.,state_nonfollows,state_nonfollows_context,b055fb0f-1958-45fd-870a-d54814aefbee,table,glass,1
A224I9B6RFJZEI,2,retest,The window is behind Ali and the wall is in front of Ali. Ali throws the baseball at the wall. The window BLANK.,state_nonfollows,state_nonfollows_target,88712078-fc2f-436a-8a04-1757993c015e,doesn't break,breaks,1
A224I9B6RFJZEI,2,retest,Ali is facing away from Chicago. Ali turns right. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,b11ffacc-e96b-4806-84c4-6252d4c8bf41,right of,left of,1
A224I9B6RFJZEI,2,retest,Ali is right of the painting. Ali turns around. Ali is BLANK the painting.,egocentric_near,egocentric_near_target,7ae6543e-9e1e-4975-9d68-ad7d04fd1e4e,right of,left of,1
A224I9B6RFJZEI,2,retest,Chicago is BLANK Ali. Ali turns around. Chicago is left of Ali.,egocentric_distant,egocentric_distant_context,a786ec6e-e388-459a-b336-ef496fc4d326,right of,left of,0
A224I9B6RFJZEI,2,retest,The brick is on the table. Ali bumps the brick off the table. The brick BLANK.,state_nonfollows,state_nonfollows_target,af3c88ce-961a-4a4d-8258-314a8b8513fd,doesn't break,breaks,1
A224I9B6RFJZEI,2,retest,Ali is facing Chicago. Ali turns right. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,b054c9a8-8ae5-42ae-8771-d39aa8c11479,left of,right of,1
A224I9B6RFJZEI,2,retest,The book is under the table. Ali moves the table. The book BLANK.,action_nonfollows,action_nonfollows_target,9f6321ad-9c8a-483d-b2df-d6faa3403521,doesn't move,moves,1
A224I9B6RFJZEI,2,retest,The painting is to Ali's BLANK. The painting is moved right. The painting is to Ali's right.,egocentric_near,egocentric_near_context,832bad6a-4819-44a8-879c-ba123d4eff25,right,left,0
A224I9B6RFJZEI,2,retest,Milwaukee is to Ali's BLANK. Ali turns left. Ali is facing away from Milwaukee.,egocentric_distant,egocentric_distant_context,8109d3a1-786d-4676-9015-297215cfc561,right,left,1
A224I9B6RFJZEI,2,retest,Chicago is BLANK Ali. Ali turns left. Chicago is right of Ali.,egocentric_distant,egocentric_distant_context,a0ad98be-c0ed-44cc-9e98-e8be414bdce1,in front of,behind,1
A224I9B6RFJZEI,2,retest,The window is BLANK Ali. Ali throws the baseball forward. The window doesn't break.,state_nonfollows,state_nonfollows_context,a802c7e4-f643-4de9-9712-a3d0af75b310,behind,in front of,1
A224I9B6RFJZEI,2,retest,Chicago is in front of Ali. Ali turns right. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,a39d0d62-588e-4557-81a0-2e1e671c0e17,left of,right of,1
A224I9B6RFJZEI,2,retest,The wine glass is on the table. The wine glass falls over. The wine spills on the BLANK.,action_follows,action_follows_target,8f2f6473-016c-480b-a77b-a4bfd6af9f64,table,floor,1
A224I9B6RFJZEI,2,retest,Ali is facing Chicago. Ali turns left. Chicago is BLANK Ali.,egocentric_distant,egocentric_distant_target,a3bdec9e-f0a7-48ea-b522-a1648fc244b2,right of,left of,1
A224I9B6RFJZEI,2,retest,The cup is empty. Ali pours BLANK in the cup. The cup is dry.,state_nonfollows,state_nonfollows_context,6a785729-cfcd-45a6-9087-df181fe49c39,sand,water,1
A224I9B6RFJZEI,2,retest,The ball is close to Ali. Ali throws the box. The ball is BLANK Ali.,action_nonfollows,action_nonfollows_target,76ce548a-e17e-4a57-aaf9-cf3fa2a6c9d3,close to,far from,1
