prompt,category,prompt_type,category_type,correct_res,incorrect_res,group_id,uuid,filled_prompt,accuracy,space_rt_correct,choice_rt_correct,retest_1_accuracy,retest_2_accuracy,retest_delta,gpt_4_accuracy,gpt_4_1_accuracy,gpt_4_o_accuracy,o3_accuracy,gemma_27b_logit_diff,gemma_2_2b_logit_diff,gemma_2_2b_it_logit_diff,trigram_freq,prompt_length,qk_gemma2_2b_it_L0_H0,qk_gemma2_2b_it_L0_H1,qk_gemma2_2b_it_L0_H2,qk_gemma2_2b_it_L0_H3,qk_gemma2_2b_it_L1_H0,qk_gemma2_2b_it_L1_H1,qk_gemma2_2b_it_L1_H2,qk_gemma2_2b_it_L1_H3,qk_gemma2_2b_it_L2_H0,qk_gemma2_2b_it_L2_H1,qk_gemma2_2b_it_L2_H2,qk_gemma2_2b_it_L2_H3,qk_gemma2_2b_it_L3_H0,qk_gemma2_2b_it_L3_H1,qk_gemma2_2b_it_L3_H2,qk_gemma2_2b_it_L3_H3,qk_gemma2_2b_it_L4_H0,qk_gemma2_2b_it_L4_H1,qk_gemma2_2b_it_L4_H2,qk_gemma2_2b_it_L4_H3,qk_gemma2_2b_it_L5_H0,qk_gemma2_2b_it_L5_H1,qk_gemma2_2b_it_L5_H2,qk_gemma2_2b_it_L5_H3,qk_gemma2_2b_it_L6_H0,qk_gemma2_2b_it_L6_H1,qk_gemma2_2b_it_L6_H2,qk_gemma2_2b_it_L6_H3,qk_gemma2_2b_it_L7_H0,qk_gemma2_2b_it_L7_H1,qk_gemma2_2b_it_L7_H2,qk_gemma2_2b_it_L7_H3,qk_gemma2_2b_it_L8_H0,qk_gemma2_2b_it_L8_H1,qk_gemma2_2b_it_L8_H2,qk_gemma2_2b_it_L8_H3,qk_gemma2_2b_it_L9_H0,qk_gemma2_2b_it_L9_H1,qk_gemma2_2b_it_L9_H2,qk_gemma2_2b_it_L9_H3,qk_gemma2_2b_it_L10_H0,qk_gemma2_2b_it_L10_H1,qk_gemma2_2b_it_L10_H2,qk_gemma2_2b_it_L10_H3,qk_gemma2_2b_it_L11_H0,qk_gemma2_2b_it_L11_H1,qk_gemma2_2b_it_L11_H2,qk_gemma2_2b_it_L11_H3,qk_gemma2_2b_it_L12_H0,qk_gemma2_2b_it_L12_H1,qk_gemma2_2b_it_L12_H2,qk_gemma2_2b_it_L12_H3,qk_gemma2_2b_it_L13_H0,qk_gemma2_2b_it_L13_H1,qk_gemma2_2b_it_L13_H2,qk_gemma2_2b_it_L13_H3,qk_gemma2_2b_it_L14_H0,qk_gemma2_2b_it_L14_H1,qk_gemma2_2b_it_L14_H2,qk_gemma2_2b_it_L14_H3,qk_gemma2_2b_it_L15_H0,qk_gemma2_2b_it_L15_H1,qk_gemma2_2b_it_L15_H2,qk_gemma2_2b_it_L15_H3,qk_gemma2_2b_it_L16_H0,qk_gemma2_2b_it_L16_H1,qk_gemma2_2b_it_L16_H2,qk_gemma2_2b_it_L16_H3,qk_gemma2_2b_it_L17_H0,qk_gemma2_2b_it_L17_H1,qk_gemma2_2b_it_L17_H2,qk_gemma2_2b_it_L17_H3,qk_gemma2_2b_it_L18_H0,qk_gemma2_2b_it_L18_H1,qk_gemma2_2b_it_L18_H2,qk_gemma2_2b_it_L18_H3,qk_gemma2_2b_it_L19_H0,qk_gemma2_2b_it_L19_H1,qk_gemma2_2b_it_L19_H2,qk_gemma2_2b_it_L19_H3,qk_gemma2_2b_it_L20_H0,qk_gemma2_2b_it_L20_H1,qk_gemma2_2b_it_L20_H2,qk_gemma2_2b_it_L20_H3,qk_gemma2_2b_it_L21_H0,qk_gemma2_2b_it_L21_H1,qk_gemma2_2b_it_L21_H2,qk_gemma2_2b_it_L21_H3,qk_gemma2_2b_it_L22_H0,qk_gemma2_2b_it_L22_H1,qk_gemma2_2b_it_L22_H2,qk_gemma2_2b_it_L22_H3,qk_gemma2_2b_it_L23_H0,qk_gemma2_2b_it_L23_H1,qk_gemma2_2b_it_L23_H2,qk_gemma2_2b_it_L23_H3,prompt_key,filled_prompt_key,n_obs_round_1,n_obs_round_2
Mark is BLANK of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,two_refs_geocentric,context,two_refs_geocentric_context,West,East,42c55655-608c-455a-a95f-db641d81ed1f,301d488b-e549-4394-b878-c0450833fda8,Mark is West of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,0.666666666666667,6047.1571427903,7087.34285705217,0.8,1.0,0.833333333333333,1,1,1,1,4.5,0.0,-0.229166666666667,4.492499999999999,93,0.53515625,0.031982421875,-2.8125,0.037109375,-0.66015625,0.41015625,-0.50390625,-0.326171875,-0.81640625,0.5,-0.2138671875,-0.259765625,-0.416015625,1.0546875,-1.3046875,-0.486328125,-0.306640625,0.056640625,0.201171875,0.314453125,-0.1630859375,0.54296875,-0.609375,-0.051513671875,-0.162109375,-0.0478515625,-0.232421875,-0.16015625,0.23828125,-0.412109375,-0.12890625,0.322265625,-0.65625,-0.255859375,0.091796875,-0.09423828125,0.1044921875,-0.69921875,-0.3125,0.0693359375,0.2216796875,-0.267578125,-0.287109375,0.244140625,-0.4765625,0.01495361328125,0.6875,-0.625,0.32421875,-0.1015625,0.07080078125,0.55859375,0.189453125,-0.353515625,-0.326171875,-0.251953125,-0.51171875,0.189453125,-0.94140625,0.01373291015625,-1.5859375,-0.146484375,0.79296875,0.62109375,0.578125,0.3828125,0.01019287109375,0.1484375,-0.3203125,0.1171875,1.0703125,0.58203125,0.12158203125,-0.625,0.087890625,0.059326171875,-0.55078125,0.56640625,0.296875,0.28125,-0.1904296875,-0.197265625,0.263671875,-0.140625,0.09716796875,-0.3125,-0.53515625,0.88671875,-0.2314453125,-0.2373046875,-0.392578125,-0.028076171875,0.2060546875,-0.84765625,0.14453125,-0.5078125,Mark is BLANK of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,Mark is West of Ali facing East. Ali is East of Mark facing West. Mark is facing towards Ali.,21,11
Mark is BLANK of Ali facing East. Ali is West of Mark facing West. Mark is facing away from Ali.,two_refs_geocentric,context,two_refs_geocentric_context,East,West,b1714cfb-af9a-4b49-8cdc-9b574b8f80a2,672521bd-9b42-4dd1-881e-61a57b15e1e2,Mark is East of Ali facing East. Ali is West of Mark facing West. Mark is facing away from Ali.,0.5625,7418.24000003934,5827.40000062697,0.8,1.0,0.888888888888889,0,0,1,1,0.25,0.0,0.1875,4.510000000000001,95,0.54296875,0.034423828125,-2.8125,0.030029296875,-0.67578125,0.400390625,-0.5234375,-0.357421875,-0.80078125,0.478515625,-0.2314453125,-0.279296875,-0.412109375,1.046875,-1.2734375,-0.48828125,-0.318359375,0.0654296875,0.205078125,0.310546875,-0.15625,0.55859375,-0.625,-0.068359375,-0.1826171875,-0.036865234375,-0.1865234375,-0.2001953125,0.20703125,-0.419921875,-0.1318359375,0.328125,-0.671875,-0.310546875,0.076171875,-0.1025390625,0.1015625,-0.70703125,-0.326171875,0.07275390625,0.2109375,-0.27734375,-0.263671875,0.2734375,-0.478515625,0.036376953125,0.6953125,-0.54296875,0.306640625,-0.1494140625,0.111328125,0.53125,0.1787109375,-0.353515625,-0.306640625,-0.26953125,-0.53515625,0.1962890625,-0.8515625,-0.0157470703125,-1.5859375,-0.154296875,0.80078125,0.62890625,0.5625,0.40625,0.0145263671875,0.1591796875,-0.3515625,0.10009765625,1.0625,0.5546875,0.1279296875,-0.62890625,0.08984375,0.11328125,-0.58203125,0.53125,0.31640625,0.251953125,-0.201171875,-0.1806640625,0.2578125,-0.07421875,0.10546875,-0.318359375,-0.494140625,0.875,-0.2275390625,-0.208984375,-0.388671875,-0.044921875,0.2060546875,-0.83984375,0.1376953125,-0.4921875,Mark is BLANK of Ali facing East. Ali is West of Mark facing West. Mark is facing away from Ali.,Mark is East of Ali facing East. Ali is West of Mark facing West. Mark is facing away from Ali.,16,19
Mark is BLANK of Ali. Mark turns right. Mark is East of Ali.,two_refs_geocentric,context,two_refs_geocentric_context,East,West,f84560ed-b11b-4b50-85f3-307348f10e3a,73fe68a5-7c2c-4504-9528-298de59f844e,Mark is East of Ali. Mark turns right. Mark is East of Ali.,0.4,9961.80000002185,3194.4599999927,0.6,0.666666666666667,0.625,0,0,0,0,-5.0,0.0,0.509090909090909,4.655714285714285,59,0.5703125,0.003509521484375,-2.78125,-0.00872802734375,-0.6796875,0.447265625,-0.474609375,-0.30078125,-0.8359375,0.5546875,-0.279296875,-0.23828125,-0.44140625,1.0234375,-1.171875,-0.48046875,-0.322265625,0.1357421875,0.1875,0.32421875,-0.1748046875,0.51953125,-0.6484375,0.054931640625,-0.0908203125,-0.0020294189453125,-0.2236328125,-0.166015625,0.30078125,-0.3671875,-0.1220703125,0.279296875,-0.578125,-0.193359375,0.08203125,-0.1796875,0.1337890625,-0.69921875,-0.314453125,0.083984375,0.2314453125,-0.24609375,-0.29296875,0.345703125,-0.392578125,-0.0079345703125,0.71484375,-0.66015625,0.435546875,-0.00151824951171875,0.1142578125,0.455078125,0.166015625,-0.33203125,-0.2109375,-0.2275390625,-0.46875,0.203125,-1.0625,-0.034912109375,-1.6796875,-0.1484375,0.625,0.59765625,0.6484375,0.455078125,-0.0478515625,0.09228515625,-0.365234375,0.18359375,0.97265625,0.41796875,0.126953125,-0.578125,-0.189453125,-0.052490234375,-0.439453125,0.625,0.3125,0.255859375,-0.220703125,-0.16796875,0.2216796875,-0.099609375,0.1376953125,-0.279296875,-0.65234375,0.8984375,-0.248046875,-0.2490234375,-0.54296875,-0.0859375,0.21875,-0.7578125,0.1591796875,-0.412109375,Mark is BLANK of Ali. Mark turns right. Mark is East of Ali.,Mark is East of Ali. Mark turns right. Mark is East of Ali.,15,15
Mark is East of Budapest and Ali is West of Budapest. Ali walks directly BLANK Mark. Ali is heading East.,two_refs_geocentric,context,two_refs_geocentric_context,towards,away from,510180d4-e242-425c-8e8c-7c88ca6e2a3f,fcc02ae7-22d9-4cbc-85d3-8942c64d5200,Mark is East of Budapest and Ali is West of Budapest. Ali walks directly towards Mark. Ali is heading East.,0.875,8195.33636363274,2336.26000015996,,,,1,1,1,1,16.25,0.0,-0.225,4.18047619047619,107,0.5703125,0.05224609375,-2.765625,-0.044189453125,-0.59765625,0.373046875,-0.62890625,-0.33984375,-0.80078125,0.396484375,-0.28515625,-0.26953125,-0.330078125,0.9609375,-1.140625,-0.45703125,-0.318359375,0.1298828125,0.193359375,0.24609375,-0.1708984375,0.5859375,-0.64453125,-0.08251953125,-0.1455078125,0.06005859375,-0.1708984375,0.0284423828125,0.2138671875,-0.3671875,-0.158203125,0.373046875,-0.7109375,-0.322265625,0.041015625,-0.037109375,0.1611328125,-0.77734375,-0.427734375,0.087890625,0.23046875,-0.2236328125,-0.2314453125,0.3203125,-0.390625,-0.036376953125,0.68359375,-0.435546875,0.27734375,-0.1689453125,0.05126953125,0.482421875,0.162109375,-0.302734375,-0.294921875,-0.201171875,-0.51953125,0.302734375,-0.98046875,-0.12451171875,-1.578125,-0.1171875,0.69921875,0.58203125,0.58984375,0.494140625,-0.036865234375,0.1845703125,-0.34765625,0.26171875,0.9296875,0.447265625,0.1298828125,-0.56640625,0.057373046875,0.1181640625,-0.59375,0.62109375,0.37890625,0.275390625,-0.208984375,-0.189453125,0.146484375,-0.2490234375,0.1396484375,-0.2060546875,-0.5390625,0.69921875,-0.208984375,-0.1650390625,-0.431640625,-0.10107421875,0.140625,-0.78125,0.0966796875,-0.5703125,Mark is East of Budapest and Ali is West of Budapest. Ali walks directly BLANK Mark. Ali is heading East.,Mark is East of Budapest and Ali is West of Budapest. Ali walks directly towards Mark. Ali is heading East.,16,0
Mark is East of Budapest and Ali is West of Budapest. Mark walks directly BLANK Ali. Mark is heading West.,two_refs_geocentric,context,two_refs_geocentric_context,towards,away from,4f125ff1-4082-4c53-8e09-17ede5961b36,ba0500a3-3783-4596-a2f8-fd3ca1e76486,Mark is East of Budapest and Ali is West of Budapest. Mark walks directly towards Ali. Mark is heading West.,0.571428571428571,4831.09999999404,1221.55714281116,1.0,1.0,1.0,1,1,1,1,7.375,0.0,0.285714285714286,4.212857142857142,108,0.578125,0.032470703125,-2.78125,-0.03466796875,-0.6015625,0.361328125,-0.60546875,-0.33203125,-0.81640625,0.38671875,-0.291015625,-0.275390625,-0.328125,0.953125,-1.1484375,-0.470703125,-0.32421875,0.1435546875,0.205078125,0.2578125,-0.1708984375,0.58203125,-0.65234375,-0.07666015625,-0.1298828125,0.0269775390625,-0.14453125,0.0255126953125,0.224609375,-0.357421875,-0.154296875,0.349609375,-0.6796875,-0.314453125,0.040283203125,-0.048828125,0.1875,-0.78125,-0.40234375,0.1025390625,0.2373046875,-0.2470703125,-0.2294921875,0.3359375,-0.384765625,-0.045654296875,0.7421875,-0.47265625,0.294921875,-0.109375,0.025146484375,0.51171875,0.1611328125,-0.314453125,-0.296875,-0.22265625,-0.51171875,0.287109375,-0.92578125,-0.1123046875,-1.5625,-0.1357421875,0.7109375,0.55859375,0.58984375,0.5234375,-0.0029296875,0.1875,-0.365234375,0.2255859375,0.93359375,0.4453125,0.12890625,-0.58984375,0.0751953125,0.1005859375,-0.578125,0.65234375,0.35546875,0.26953125,-0.2041015625,-0.1904296875,0.1337890625,-0.1865234375,0.130859375,-0.232421875,-0.55859375,0.71484375,-0.21875,-0.1533203125,-0.478515625,-0.10595703125,0.14453125,-0.78125,0.125,-0.54296875,Mark is East of Budapest and Ali is West of Budapest. Mark walks directly BLANK Ali. Mark is heading West.,Mark is East of Budapest and Ali is West of Budapest. Mark walks directly towards Ali. Mark is heading West.,21,13
Mark is North of Budapest and Ali is South of Budapest. Ali walks directly BLANK Mark. Ali is walking South.,two_refs_geocentric,context,two_refs_geocentric_context,away from,towards,e76db60f-1d9f-4aa9-aaa3-921c22b8af1a,78cfaa82-d792-4a47-9003-e289b66847f7,Mark is North of Budapest and Ali is South of Budapest. Ali walks directly away from Mark. Ali is walking South.,0.636363636363636,10039.2142857245,4479.65714288609,1.0,1.0,1.0,0,1,1,1,-4.0,1.0,-0.0113636363636364,4.297272727272728,112,0.56640625,0.07080078125,-2.78125,-0.051513671875,-0.609375,0.408203125,-0.63671875,-0.337890625,-0.8203125,0.33984375,-0.298828125,-0.263671875,-0.333984375,1.0234375,-1.1953125,-0.4453125,-0.32421875,0.107421875,0.2109375,0.25390625,-0.1748046875,0.6328125,-0.6796875,-0.0546875,-0.13671875,0.109375,-0.1982421875,0.08154296875,0.244140625,-0.330078125,-0.14453125,0.265625,-0.70703125,-0.359375,0.030517578125,-0.0283203125,0.1533203125,-0.8046875,-0.5078125,0.091796875,0.234375,-0.216796875,-0.208984375,0.30859375,-0.37890625,-0.02880859375,0.69140625,-0.388671875,0.287109375,-0.142578125,0.07666015625,0.47265625,0.150390625,-0.294921875,-0.318359375,-0.1982421875,-0.486328125,0.275390625,-0.95703125,-0.08837890625,-1.5546875,-0.08984375,0.6953125,0.578125,0.56640625,0.482421875,-0.0079345703125,0.173828125,-0.3515625,0.26953125,0.91796875,0.515625,0.1328125,-0.54296875,0.0859375,0.115234375,-0.60546875,0.5625,0.3203125,0.306640625,-0.185546875,-0.17578125,0.16015625,-0.23046875,0.166015625,-0.2392578125,-0.546875,0.7109375,-0.18359375,-0.1767578125,-0.44140625,-0.1455078125,0.18359375,-0.75390625,0.1171875,-0.53125,Mark is North of Budapest and Ali is South of Budapest. Ali walks directly BLANK Mark. Ali is walking South.,Mark is North of Budapest and Ali is South of Budapest. Ali walks directly away from Mark. Ali is walking South.,22,11
Mark is facing BLANK Ali. Ali turns around. Mark is facing away Ali.,two_refs_egocentric,context,two_refs_egocentric_context,away from,towards,b9b34ef6-f160-408c-8131-bc64eb4ac40c,1f5ef932-b502-43fb-a96c-df6a6bdb3d77,Mark is facing away from Ali. Ali turns around. Mark is facing away Ali.,0.363636363636364,6989.77499985695,5501.04999993742,0.6,1.0,0.714285714285714,0,0,1,1,-5.0625,0.0,0.136363636363636,4.417333333333333,72,0.5703125,0.080078125,-2.703125,-0.0419921875,-0.7109375,0.359375,-0.5078125,-0.408203125,-0.79296875,0.4453125,-0.36328125,-0.2451171875,-0.37890625,1.078125,-1.1640625,-0.55859375,-0.388671875,0.0859375,0.1875,0.294921875,-0.19140625,0.478515625,-0.58203125,-0.0159912109375,-0.09228515625,-0.02197265625,-0.318359375,-0.060302734375,0.263671875,-0.369140625,-0.0185546875,0.265625,-0.5859375,-0.23828125,0.040283203125,-0.1513671875,0.158203125,-0.76953125,-0.318359375,0.0849609375,0.2177734375,-0.265625,-0.326171875,0.29296875,-0.40625,0.03857421875,0.70703125,-0.5390625,0.380859375,-0.12353515625,0.1611328125,0.59375,0.1494140625,-0.33203125,-0.291015625,-0.208984375,-0.498046875,0.24609375,-1.0703125,-0.04638671875,-1.6015625,-0.1376953125,0.6640625,0.58203125,0.6953125,0.5078125,-0.028076171875,0.1259765625,-0.353515625,0.314453125,1.015625,0.34375,0.11669921875,-0.55078125,-0.1640625,0.0732421875,-0.4375,0.71484375,0.28515625,0.25390625,-0.1748046875,-0.1220703125,0.10791015625,-0.130859375,0.1923828125,-0.287109375,-0.58984375,0.78515625,-0.2890625,-0.1875,-0.53515625,-0.046630859375,0.216796875,-0.796875,0.10009765625,-0.482421875,Mark is facing BLANK Ali. Ali turns around. Mark is facing away Ali.,Mark is facing away from Ali. Ali turns around. Mark is facing away Ali.,22,18
Mark is facing BLANK and Ali is facing West. Mark turns around. Mark is facing West.,two_refs_geocentric,context,two_refs_geocentric_context,East,West,eec9cd75-4f1e-4024-a160-dff22bf4dc68,db51d454-79bf-4010-91a9-b3adc51e10e9,Mark is facing East and Ali is facing West. Mark turns around. Mark is facing West.,0.666666666666667,8286.46999999173,2477.08181825263,1.0,,1.0,1,1,1,1,9.25,0.0,0.133333333333333,4.511176470588235,83,0.5703125,0.0157470703125,-2.78125,0.0177001953125,-0.7265625,0.36328125,-0.41796875,-0.33984375,-0.80859375,0.5078125,-0.291015625,-0.2109375,-0.3828125,1.1015625,-1.1953125,-0.46875,-0.376953125,0.07421875,0.1533203125,0.341796875,-0.1484375,0.50390625,-0.640625,0.01531982421875,-0.09033203125,-0.1162109375,-0.23046875,-0.1884765625,0.3125,-0.384765625,-0.10595703125,0.361328125,-0.5390625,-0.1953125,0.076171875,-0.142578125,0.134765625,-0.65234375,-0.35546875,0.09423828125,0.2255859375,-0.275390625,-0.33984375,0.341796875,-0.3671875,-0.0361328125,0.765625,-0.71875,0.392578125,-0.10400390625,0.1630859375,0.41796875,0.1806640625,-0.421875,-0.234375,-0.2119140625,-0.482421875,0.298828125,-0.9375,0.028564453125,-1.6953125,-0.016845703125,0.67578125,0.61328125,0.73828125,0.423828125,-0.0947265625,0.0703125,-0.318359375,0.26171875,1.0078125,0.208984375,0.1357421875,-0.59765625,-0.054443359375,-0.0029144287109375,-0.439453125,0.7421875,0.34765625,0.2392578125,-0.2216796875,-0.1552734375,0.162109375,-0.0269775390625,0.1494140625,-0.220703125,-0.59375,0.90625,-0.26953125,-0.11865234375,-0.53125,0.01171875,0.22265625,-0.81640625,0.1015625,-0.546875,Mark is facing BLANK and Ali is facing West. Mark turns around. Mark is facing West.,Mark is facing East and Ali is facing West. Mark turns around. Mark is facing West.,15,11
Mark is facing BLANK and Ali is facing left. Mark turns to his left. Mark is facing towards Ali.,two_refs_egocentric,context,two_refs_egocentric_context,right,left,83c16b97-62d4-4fbf-80b4-f0a8ded5ec73,1eead36c-5b61-4688-b511-77cd096d296f,Mark is facing right and Ali is facing left. Mark turns to his left. Mark is facing towards Ali.,0.727272727272727,6579.4374999702,3101.68571422994,0.6,1.0,0.75,1,1,0,0,5.5625,-1.0,0.0227272727272727,4.6025,96,0.609375,0.046142578125,-2.828125,-0.009521484375,-0.76953125,0.416015625,-0.515625,-0.384765625,-0.75,0.44921875,-0.36328125,-0.17578125,-0.40234375,1.09375,-1.1953125,-0.55078125,-0.380859375,0.11962890625,0.181640625,0.322265625,-0.1591796875,0.515625,-0.5625,-0.0166015625,-0.14453125,-0.031982421875,-0.30859375,-0.0361328125,0.2734375,-0.3671875,-0.10546875,0.26953125,-0.59765625,-0.2314453125,0.0267333984375,-0.154296875,0.154296875,-0.66796875,-0.365234375,0.07568359375,0.2490234375,-0.25,-0.30859375,0.37109375,-0.37890625,-0.052734375,0.77734375,-0.6640625,0.349609375,-0.123046875,0.11669921875,0.486328125,0.173828125,-0.423828125,-0.265625,-0.2041015625,-0.5703125,0.33984375,-0.921875,0.0125732421875,-1.6328125,-0.030029296875,0.71484375,0.65234375,0.7109375,0.43359375,-0.0810546875,0.0869140625,-0.322265625,0.2109375,1.0703125,0.2021484375,0.162109375,-0.578125,-0.09375,0.050048828125,-0.4375,0.7109375,0.359375,0.2734375,-0.1689453125,-0.1708984375,0.1611328125,-0.047607421875,0.19140625,-0.2080078125,-0.5546875,0.83203125,-0.30859375,-0.1181640625,-0.5546875,-0.021484375,0.2177734375,-0.83203125,0.11279296875,-0.51171875,Mark is facing BLANK and Ali is facing left. Mark turns to his left. Mark is facing towards Ali.,Mark is facing right and Ali is facing left. Mark turns to his left. Mark is facing towards Ali.,22,14
Mark is facing BLANK. Mark turns 90 degrees to his right. Mark is facing East.,geocentric_near,context,geocentric_near_context,North,South,8424f2df-dedc-4eb5-9421-72ca8714f2c3,6451ce55-ada8-4928-ad07-cbdb8b91993e,Mark is facing North. Mark turns 90 degrees to his right. Mark is facing East.,0.863636363636364,5212.25454549085,3555.98000003994,,,,1,1,1,1,5.5625,0.0,-0.238636363636364,4.6724999999999985,78,0.58984375,0.0167236328125,-2.78125,-0.01422119140625,-0.7578125,0.34375,-0.53125,-0.259765625,-0.71875,0.5,-0.357421875,-0.146484375,-0.390625,1.046875,-1.140625,-0.5390625,-0.330078125,0.142578125,0.1591796875,0.29296875,-0.1650390625,0.4765625,-0.62109375,0.0205078125,-0.1962890625,0.0028228759765625,-0.1923828125,-0.0751953125,0.24609375,-0.36328125,-0.111328125,0.31640625,-0.7421875,-0.23046875,0.1474609375,-0.2421875,0.0181884765625,-0.609375,-0.37109375,0.0888671875,0.173828125,-0.271484375,-0.26953125,0.46484375,-0.39453125,0.04345703125,0.640625,-0.6015625,0.3515625,-0.10546875,0.255859375,0.328125,0.1494140625,-0.2734375,-0.259765625,-0.232421875,-0.61328125,0.162109375,-0.9375,-0.07568359375,-1.671875,-0.00872802734375,0.640625,0.7265625,0.625,0.53125,-0.023193359375,-0.03369140625,-0.490234375,0.251953125,0.99609375,0.251953125,0.11083984375,-0.62109375,-0.087890625,-0.044921875,-0.546875,0.70703125,0.1953125,0.2197265625,-0.2138671875,-0.12255859375,0.1455078125,-0.04833984375,0.1982421875,-0.2578125,-0.451171875,0.8046875,-0.38671875,-0.1630859375,-0.455078125,-0.10498046875,0.208984375,-0.85546875,0.10546875,-0.54296875,Mark is facing BLANK. Mark turns 90 degrees to his right. Mark is facing East.,Mark is facing North. Mark turns 90 degrees to his right. Mark is facing East.,22,0
Mark is facing BLANK. Mark turns 90 degrees to his right. Mark is facing North.,geocentric_near,context,geocentric_near_context,West,East,c053b05e-a208-4bc2-b5a7-b779ee7e611e,6aeba3f8-1b5a-41e2-8a91-d8af80926c51,Mark is facing West. Mark turns 90 degrees to his right. Mark is facing North.,0.75,6091.72857139499,3973.25714286071,1.0,1.0,1.0,0,1,1,1,3.75,1.0,0.05,4.673749999999999,78,0.59765625,-0.0030975341796875,-2.78125,-0.005523681640625,-0.7578125,0.330078125,-0.515625,-0.2734375,-0.7265625,0.50390625,-0.349609375,-0.1533203125,-0.392578125,1.015625,-1.109375,-0.5546875,-0.3359375,0.134765625,0.15234375,0.310546875,-0.1650390625,0.474609375,-0.62109375,0.0128173828125,-0.1904296875,0.0107421875,-0.16015625,-0.11474609375,0.25390625,-0.37109375,-0.11572265625,0.333984375,-0.7578125,-0.201171875,0.1376953125,-0.240234375,0.017822265625,-0.6171875,-0.37890625,0.08837890625,0.1728515625,-0.255859375,-0.26953125,0.46484375,-0.396484375,0.042724609375,0.64453125,-0.60546875,0.3359375,-0.052734375,0.2314453125,0.390625,0.1494140625,-0.271484375,-0.25,-0.21484375,-0.62109375,0.1572265625,-0.95703125,-0.054443359375,-1.6640625,-0.015380859375,0.640625,0.7265625,0.640625,0.546875,-0.0125732421875,-0.038818359375,-0.51171875,0.244140625,1.015625,0.23828125,0.10693359375,-0.61328125,-0.0986328125,-0.04443359375,-0.55078125,0.73828125,0.201171875,0.2158203125,-0.2197265625,-0.1171875,0.13671875,-0.033935546875,0.193359375,-0.255859375,-0.45703125,0.7890625,-0.392578125,-0.16015625,-0.458984375,-0.130859375,0.193359375,-0.859375,0.12109375,-0.53515625,Mark is facing BLANK. Mark turns 90 degrees to his right. Mark is facing North.,Mark is facing West. Mark turns 90 degrees to his right. Mark is facing North.,16,12
Mark is facing BLANK. Mark turns 90 degrees to his right. Mark is facing South.,geocentric_near,context,geocentric_near_context,East,West,d41a2358-86e5-4fcb-ad0a-bccb75b17833,9db6ea0d-abc3-4c1f-83d3-5768c9363937,Mark is facing East. Mark turns 90 degrees to his right. Mark is facing South.,0.8,8019.37500001444,5059.59230766954,,,,1,1,1,1,2.25,0.0,-0.0727272727272728,4.669375,78,0.58984375,-0.0078125,-2.78125,-0.004730224609375,-0.7578125,0.33203125,-0.50390625,-0.271484375,-0.7265625,0.498046875,-0.3359375,-0.16796875,-0.392578125,1.03125,-1.1171875,-0.54296875,-0.330078125,0.138671875,0.15234375,0.32421875,-0.1650390625,0.470703125,-0.625,0.0174560546875,-0.1982421875,0.0125732421875,-0.1591796875,-0.1201171875,0.25390625,-0.359375,-0.1103515625,0.3203125,-0.75,-0.2373046875,0.1298828125,-0.2392578125,0.0216064453125,-0.625,-0.384765625,0.0849609375,0.1748046875,-0.2578125,-0.271484375,0.46875,-0.390625,0.046875,0.64453125,-0.6015625,0.337890625,-0.0380859375,0.23828125,0.392578125,0.146484375,-0.251953125,-0.25,-0.21875,-0.6171875,0.158203125,-0.97265625,-0.064453125,-1.6640625,-0.0162353515625,0.63671875,0.73046875,0.640625,0.5546875,-0.0262451171875,-0.041748046875,-0.5078125,0.24609375,1.015625,0.2373046875,0.10791015625,-0.6171875,-0.1064453125,-0.056884765625,-0.5390625,0.73828125,0.1865234375,0.2158203125,-0.2177734375,-0.12109375,0.1474609375,-0.039306640625,0.197265625,-0.263671875,-0.453125,0.7890625,-0.388671875,-0.166015625,-0.455078125,-0.123046875,0.2041015625,-0.84765625,0.111328125,-0.5390625,Mark is facing BLANK. Mark turns 90 degrees to his right. Mark is facing South.,Mark is facing East. Mark turns 90 degrees to his right. Mark is facing South.,15,0
